customer_id,segment_name,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_total,ticket_count,return_rate,sessions_30d,last_visit_days_ago,loyalty_tier
CUST02147,At-Risk,124,2,997.9000000000001,2,3,2,7,0,0.0,1,36,Not Enrolled
CUST02148,Dormant,173,1,459.5,1,2,1,4,0,0.0,1,31,Not Enrolled
CUST02149,Dormant,64,2,3065.5299999999997,3,3,4,10,0,0.0,8,7,Gold
CUST02150,At-Risk,245,4,2166.25,1,4,3,8,0,0.0,2,55,Not Enrolled
CUST02151,Dormant,39,3,2519.29,4,3,3,10,1,0.0,9,10,Not Enrolled
CUST02152,At-Risk,109,4,2366.99,2,4,3,9,1,0.0,4,28,Silver
CUST02153,Needs Attention,78,6,6234.7,3,5,5,13,2,0.0,3,12,Not Enrolled
CUST02154,Needs Attention,106,16,11777.27,2,5,5,12,3,6.2,10,24,Gold
CUST02155,Dormant,197,1,846.73,1,2,2,5,0,0.0,10,45,Not Enrolled
CUST02156,At-Risk,214,1,1705.47,1,2,3,6,0,0.0,0,40,Not Enrolled
CUST02157,Dormant,48,1,736.31,3,2,1,6,0,0.0,8,12,Gold
CUST02158,At-Risk,101,8,4793.27,2,5,5,12,1,12.5,3,0,Silver
CUST02159,Dormant,9,3,1632.0,5,3,3,11,0,0.0,19,10,Not Enrolled
CUST02160,Needs Attention,3,2,1098.67,5,3,2,10,2,0.0,2,0,Not Enrolled
CUST02161,At-Risk,153,3,2402.2799999999997,1,3,3,7,1,0.0,1,41,Not Enrolled
CUST02162,Champions,12,6,3338.24,5,5,4,14,0,0.0,12,0,Not Enrolled
CUST02163,Needs Attention,123,3,2010.3600000000001,2,3,3,8,1,33.3,1,46,Not Enrolled
CUST02164,Dormant,48,1,644.0,3,2,1,6,1,0.0,2,3,Gold
CUST02165,Dormant,39,2,667.69,4,3,1,8,0,0.0,3,0,Not Enrolled
CUST02166,New Customers,20,1,1010.89,5,2,2,9,1,0.0,1,5,Silver
CUST02167,Champions,43,5,3963.67,4,5,4,13,0,0.0,6,24,Not Enrolled
CUST02168,Needs Attention,165,3,2219.25,1,3,3,7,1,33.3,8,30,Not Enrolled
CUST02169,Needs Attention,94,4,3065.81,2,4,4,10,2,0.0,9,16,Gold
CUST02170,Needs Attention,138,6,3749.08,2,5,4,11,3,33.3,3,25,Silver
CUST02171,Dormant,120,1,1067.07,2,2,2,6,0,0.0,1,11,Not Enrolled
CUST02172,Needs Attention,17,6,3942.03,5,5,4,14,3,16.7,4,0,Not Enrolled
CUST02173,New Customers,0,1,2057.25,5,2,3,10,1,0.0,9,13,Not Enrolled
CUST02174,Needs Attention,139,7,3517.69,2,5,4,11,2,0.0,12,30,Not Enrolled
CUST02175,Champions,31,5,3584.25,4,5,4,13,0,0.0,6,6,Gold
CUST02176,Dormant,114,1,971.25,2,2,2,6,0,0.0,8,14,Not Enrolled
CUST02177,Dormant,197,1,898.53,1,2,2,5,0,0.0,1,42,Not Enrolled
CUST02178,Loyal Customers,36,4,2493.7200000000003,4,4,3,11,1,25.0,9,11,Not Enrolled
CUST02179,New Customers,14,1,475.85,5,2,1,8,1,0.0,9,0,Platinum
CUST02180,At-Risk,122,3,2631.13,2,3,4,9,1,0.0,7,20,Silver
CUST02181,New Customers,11,1,908.67,5,2,2,9,0,0.0,5,11,Not Enrolled
CUST02182,Dormant,71,2,1385.9899999999998,3,3,2,8,1,0.0,5,7,Not Enrolled
CUST02183,Dormant,51,2,2206.5,3,3,3,9,0,0.0,2,0,Not Enrolled
CUST02184,At-Risk,110,2,1434.1,2,3,2,7,1,0.0,2,22,Not Enrolled
CUST02185,At-Risk,210,6,2701.7200000000003,1,5,4,10,1,0.0,1,44,Not Enrolled
CUST02186,At-Risk,122,5,3170.84,2,5,4,11,0,0.0,5,26,Gold
CUST02187,Dormant,217,1,1006.5,1,2,2,5,0,0.0,1,40,Not Enrolled
CUST02188,At-Risk,125,2,640.48,2,3,1,6,0,0.0,1,25,Not Enrolled
CUST02189,At-Risk,87,4,2813.7799999999997,2,4,4,10,1,0.0,6,17,Not Enrolled
CUST02190,At-Risk,101,4,2228.5,2,4,3,9,1,25.0,2,17,Not Enrolled
CUST02191,At-Risk,158,4,2674.4,1,4,4,9,0,0.0,4,13,Silver
CUST02192,New Customers,9,1,911.64,5,2,2,9,0,0.0,10,17,Gold
CUST02193,New Customers,18,1,395.16,5,2,1,8,0,0.0,10,4,Not Enrolled
CUST02194,Champions,67,5,7337.07,3,5,5,13,0,0.0,11,12,Gold
CUST02195,At-Risk,119,8,4744.28,2,5,5,12,1,0.0,3,26,Not Enrolled
CUST02196,Dormant,175,1,605.92,1,2,1,4,0,0.0,0,38,Not Enrolled
CUST02197,New Customers,21,1,362.15,4,2,1,7,0,0.0,9,10,Silver
CUST02198,At-Risk,96,3,3118.08,2,3,4,9,0,0.0,3,28,Silver
CUST02199,Needs Attention,96,4,2638.62,2,4,4,10,2,25.0,3,16,Not Enrolled
CUST02200,Dormant,3,3,1089.4,5,3,2,10,0,0.0,5,9,Not Enrolled
CUST02201,At-Risk,129,5,4412.26,2,5,5,12,0,0.0,2,33,Silver
CUST02202,Champions,2,6,3383.51,5,5,4,14,0,0.0,2,0,Not Enrolled
CUST02203,Dormant,52,3,1505.22,3,3,2,8,0,0.0,3,2,Not Enrolled
CUST02204,Dormant,175,1,456.72,1,2,1,4,0,0.0,1,46,Not Enrolled
CUST02205,At-Risk,236,2,2473.31,1,3,3,7,0,0.0,3,43,Not Enrolled
CUST02206,At-Risk,278,2,1232.78,1,3,2,6,1,0.0,0,45,Gold
CUST02207,Needs Attention,29,9,6120.55,4,5,5,14,3,11.1,2,9,Not Enrolled
CUST02208,At-Risk,123,6,5051.27,2,5,5,12,1,0.0,0,35,Not Enrolled
CUST02209,Loyal Customers,22,4,1867.09,4,4,3,11,0,0.0,11,0,Not Enrolled
CUST02210,At-Risk,154,2,1718.96,1,3,3,7,0,0.0,1,23,Silver
CUST02211,Champions,5,5,3668.86,5,5,4,14,1,0.0,6,0,Gold
CUST02212,Dormant,52,1,619.75,3,2,1,6,0,0.0,2,16,Gold
CUST02213,Needs Attention,43,3,1948.1499999999999,4,3,3,10,2,33.3,2,9,Silver
CUST02214,Needs Attention,213,6,5751.179999999999,1,5,5,11,3,33.3,3,22,Gold
CUST02215,New Customers,38,1,362.55,4,2,1,7,1,0.0,9,4,Silver
CUST02216,Needs Attention,90,3,2218.09,2,3,3,8,2,33.3,4,16,Silver
CUST02217,New Customers,42,1,586.15,4,2,1,7,0,0.0,12,0,Not Enrolled
CUST02218,Champions,26,5,3903.06,4,5,4,13,1,20.0,2,0,Not Enrolled
CUST02219,New Customers,39,1,484.4,4,2,1,7,0,0.0,4,2,Not Enrolled
CUST02220,Dormant,70,1,366.62,3,2,1,6,0,0.0,7,7,Silver
CUST02221,New Customers,34,1,682.97,4,2,1,7,0,0.0,1,19,Gold
CUST02222,Needs Attention,92,1,836.55,2,2,2,6,1,100.0,7,5,Silver
CUST02223,New Customers,10,1,764.96,5,2,1,8,0,0.0,19,0,Gold
CUST02224,At-Risk,197,3,1603.7,1,3,3,7,1,0.0,0,42,Not Enrolled
CUST02225,Needs Attention,251,6,2353.84,1,5,3,9,2,33.3,3,45,Silver
CUST02226,Needs Attention,49,10,7516.83,3,5,5,13,3,10.0,5,10,Gold
CUST02227,Loyal Customers,28,4,2320.84,4,4,3,11,1,0.0,4,14,Not Enrolled
CUST02228,Needs Attention,87,3,2870.67,2,3,4,9,2,66.7,4,3,Silver
CUST02229,Loyal Customers,75,4,3538.13,3,4,4,11,1,0.0,9,19,Silver
CUST02230,New Customers,24,1,388.37,4,2,1,7,0,0.0,1,4,Not Enrolled
CUST02231,Dormant,68,3,1511.08,3,3,2,8,0,0.0,10,14,Silver
CUST02232,New Customers,0,1,327.98,5,2,1,8,0,0.0,5,2,Silver
CUST02233,Dormant,94,1,515.82,2,2,1,5,0,0.0,4,29,Not Enrolled
CUST02234,Dormant,169,1,880.11,1,2,2,5,1,0.0,5,35,Gold
CUST02235,Dormant,52,1,221.66,3,2,1,6,0,0.0,1,6,Not Enrolled
CUST02236,At-Risk,145,2,1413.8899999999999,2,3,2,7,0,0.0,1,27,Not Enrolled
CUST02237,Champions,38,6,3565.76,4,5,4,13,1,16.7,10,0,Gold
CUST02238,Needs Attention,57,10,6304.62,3,5,5,13,3,20.0,2,4,Gold
CUST02239,New Customers,45,1,576.85,4,2,1,7,0,0.0,5,19,Silver
CUST02240,New Customers,19,1,2577.76,5,2,4,11,0,0.0,6,4,Not Enrolled
CUST02241,At-Risk,114,4,3532.06,2,4,4,10,0,0.0,0,31,Gold
CUST02242,Needs Attention,130,3,2407.42,2,3,3,8,1,33.3,1,29,Not Enrolled
CUST02243,At-Risk,133,4,2923.57,2,4,4,10,1,25.0,7,31,Silver
CUST02244,Loyal Customers,5,4,2406.37,5,4,3,12,0,0.0,5,0,Silver
CUST02245,Needs Attention,83,8,4970.59,3,5,5,13,2,12.5,7,29,Silver
CUST02246,At-Risk,153,3,2005.87,1,3,3,7,1,0.0,6,30,Not Enrolled
CUST02247,Dormant,55,1,533.22,3,2,1,6,0,0.0,0,4,Not Enrolled
CUST02248,Dormant,93,1,1245.24,2,2,2,6,0,0.0,2,17,Not Enrolled
CUST02249,Dormant,75,3,1584.17,3,3,3,9,1,0.0,10,28,Platinum
CUST02250,Needs Attention,15,6,3309.5,5,5,4,14,3,33.3,10,18,Silver
CUST02251,At-Risk,182,2,1716.8,1,3,3,7,0,0.0,8,22,Silver
CUST02252,Needs Attention,62,4,2123.62,3,4,3,10,2,0.0,1,16,Not Enrolled
CUST02253,Needs Attention,67,7,5056.679999999999,3,5,5,13,2,0.0,9,15,Gold
CUST02254,Dormant,91,1,321.87,2,2,1,5,1,0.0,4,9,Silver
CUST02255,New Customers,15,1,485.28,5,2,1,8,0,0.0,11,0,Not Enrolled
CUST02256,Loyal Customers,42,4,2003.71,4,4,3,11,1,0.0,12,10,Not Enrolled
CUST02257,Needs Attention,60,5,4038.65,3,5,5,13,3,0.0,3,2,Silver
CUST02258,At-Risk,198,4,2233.67,1,4,3,8,1,0.0,8,39,Not Enrolled
CUST02259,Dormant,42,2,917.25,4,3,2,9,0,0.0,17,8,Gold
CUST02260,Dormant,69,3,3309.0299999999997,3,3,4,10,1,0.0,7,15,Silver
CUST02261,Needs Attention,55,4,3277.19,3,4,4,11,2,0.0,4,17,Not Enrolled
CUST02262,At-Risk,97,3,2320.9,2,3,3,8,1,0.0,0,30,Silver
CUST02263,Dormant,118,1,385.7,2,2,1,5,0,0.0,8,31,Not Enrolled
CUST02264,Needs Attention,45,3,2217.6800000000003,4,3,3,10,1,33.3,3,9,Gold
CUST02265,New Customers,31,1,280.88,4,2,1,7,0,0.0,3,0,Silver
CUST02266,New Customers,20,1,563.66,5,2,1,8,0,0.0,2,13,Not Enrolled
CUST02267,Needs Attention,207,2,2539.23,1,3,3,7,2,50.0,5,35,Not Enrolled
CUST02268,At-Risk,167,2,1421.47,1,3,2,6,0,0.0,2,26,Gold
CUST02269,Champions,7,4,3854.66,5,4,4,13,1,25.0,8,25,Gold
CUST02270,At-Risk,91,6,4121.46,2,5,5,12,1,0.0,14,13,Not Enrolled
CUST02271,At-Risk,119,2,1585.3500000000001,2,3,3,8,1,0.0,4,27,Not Enrolled
CUST02272,Needs Attention,59,11,8117.28,3,5,5,13,4,18.2,13,2,Not Enrolled
CUST02273,At-Risk,163,2,1263.48,1,3,2,6,0,0.0,8,39,Not Enrolled
CUST02274,Dormant,70,2,897.32,3,3,2,8,1,0.0,7,7,Not Enrolled
CUST02275,Loyal Customers,21,4,1569.5,4,4,3,11,0,0.0,5,0,Silver
CUST02276,Needs Attention,265,2,2509.86,1,3,3,7,2,0.0,1,50,Gold
CUST02277,At-Risk,218,2,3384.3,1,3,4,8,0,0.0,4,49,Not Enrolled
CUST02278,At-Risk,116,2,937.17,2,3,2,7,1,0.0,0,28,Not Enrolled
CUST02279,Dormant,21,3,2624.92,4,3,4,11,0,0.0,0,10,Not Enrolled
CUST02280,Dormant,145,1,1244.85,2,2,2,6,0,0.0,8,32,Not Enrolled
CUST02281,At-Risk,120,2,1698.6799999999998,2,3,3,8,0,0.0,8,28,Not Enrolled
CUST02282,New Customers,7,1,300.59,5,2,1,8,1,0.0,1,10,Not Enrolled
CUST02283,At-Risk,132,4,1771.46,2,4,3,9,0,0.0,1,26,Not Enrolled
CUST02284,Champions,35,5,3144.28,4,5,4,13,1,20.0,11,6,Platinum
CUST02285,New Customers,19,1,903.8,5,2,2,9,1,0.0,0,31,Not Enrolled
CUST02286,At-Risk,242,2,2310.76,1,3,3,7,0,0.0,2,58,Not Enrolled
CUST02287,At-Risk,100,7,7044.49,2,5,5,12,1,14.3,0,12,Not Enrolled
CUST02288,Champions,58,5,4722.57,3,5,5,13,1,20.0,1,21,Gold
CUST02289,At-Risk,93,4,4308.88,2,4,5,11,1,0.0,6,6,Not Enrolled
CUST02290,Needs Attention,76,5,5620.530000000001,3,5,5,13,2,20.0,6,7,Not Enrolled
CUST02291,At-Risk,214,6,3936.09,1,5,4,10,0,0.0,3,31,Silver
CUST02292,Loyal Customers,4,4,2077.06,5,4,3,12,1,25.0,2,4,Not Enrolled
CUST02293,At-Risk,287,4,4413.400000000001,1,4,5,10,0,0.0,4,44,Not Enrolled
CUST02294,Needs Attention,19,2,785.8399999999999,5,3,2,10,1,50.0,1,7,Silver
CUST02295,Dormant,24,2,958.6199999999999,4,3,2,9,1,0.0,3,0,Not Enrolled
CUST02296,Needs Attention,73,5,2333.01,3,5,3,11,2,0.0,11,3,Not Enrolled
CUST02297,New Customers,27,1,389.45,4,2,1,7,0,0.0,3,1,Silver
CUST02298,At-Risk,100,6,4073.9900000000002,2,5,5,12,1,0.0,13,36,Gold
CUST02299,Dormant,101,1,1062.37,2,2,2,6,0,0.0,7,19,Not Enrolled
CUST02300,At-Risk,104,3,3051.79,2,3,4,9,0,0.0,1,29,Not Enrolled
CUST02301,At-Risk,126,3,1446.59,2,3,2,7,0,0.0,7,35,Gold
CUST02302,Dormant,79,3,1243.3400000000001,3,3,2,8,1,0.0,8,28,Silver
CUST02303,Needs Attention,24,1,590.19,4,2,1,7,1,100.0,12,0,Not Enrolled
CUST02304,Champions,36,6,2964.84,4,5,4,13,0,0.0,6,14,Silver
CUST02305,Champions,40,7,5250.78,4,5,5,14,0,0.0,12,1,Not Enrolled
CUST02306,Dormant,74,2,2087.3199999999997,3,3,3,9,1,0.0,5,9,Not Enrolled
CUST02307,Dormant,24,2,1057.9,4,3,2,9,0,0.0,4,13,Not Enrolled
CUST02308,At-Risk,116,3,2021.26,2,3,3,8,0,0.0,0,22,Not Enrolled
CUST02309,Dormant,562,1,359.12,1,2,1,4,0,0.0,1,60,Not Enrolled
CUST02310,Needs Attention,25,5,3787.63,4,5,4,13,2,0.0,8,1,Not Enrolled
CUST02311,At-Risk,200,6,2984.76,1,5,4,10,1,0.0,3,38,Not Enrolled
CUST02312,Needs Attention,205,7,4727.71,1,5,5,11,3,0.0,3,48,Silver
CUST02313,Dormant,171,1,583.08,1,2,1,4,0,0.0,3,30,Silver
CUST02314,New Customers,0,1,443.94,5,2,1,8,0,0.0,16,0,Not Enrolled
CUST02315,Needs Attention,39,8,5134.64,4,5,5,14,3,0.0,12,22,Not Enrolled
CUST02316,New Customers,17,1,552.35,5,2,1,8,0,0.0,7,8,Not Enrolled
CUST02317,Needs Attention,1,7,6148.13,5,5,5,15,2,0.0,9,0,Not Enrolled
CUST02318,Dormant,85,1,514.56,3,2,1,6,0,0.0,3,18,Silver
CUST02319,New Customers,36,1,1156.63,4,2,2,8,0,0.0,6,21,Silver
CUST02320,At-Risk,97,2,519.24,2,3,1,6,0,0.0,3,15,Not Enrolled
CUST02321,At-Risk,172,6,4633.05,1,5,5,11,1,0.0,3,18,Silver
CUST02322,Loyal Customers,38,4,3153.22,4,4,4,12,0,0.0,6,0,Silver
CUST02323,Needs Attention,84,2,3391.66,3,3,4,10,1,50.0,4,15,Gold
CUST02324,At-Risk,178,3,2455.75,1,3,3,7,1,0.0,2,43,Not Enrolled
CUST02325,Champions,14,5,2255.7400000000002,5,5,3,13,1,20.0,12,0,Silver
CUST02326,New Customers,14,1,831.86,5,2,2,9,0,0.0,4,0,Not Enrolled
CUST02327,At-Risk,160,3,1354.68,1,3,2,6,1,0.0,9,32,Not Enrolled
CUST02328,New Customers,13,1,639.75,5,2,1,8,0,0.0,1,0,Gold
CUST02329,At-Risk,90,5,4216.7699999999995,2,5,5,12,1,0.0,7,17,Silver
CUST02330,Needs Attention,75,6,6079.95,3,5,5,13,4,16.7,4,3,Platinum
CUST02331,Champions,11,8,8892.78,5,5,5,15,1,12.5,7,0,Silver
CUST02332,Champions,17,4,4620.94,5,4,5,14,1,25.0,4,16,Gold
CUST02333,New Customers,0,1,648.38,5,2,1,8,0,0.0,3,7,Not Enrolled
CUST02334,New Customers,13,1,1812.0,5,2,3,10,0,0.0,11,1,Silver
CUST02335,Loyal Customers,40,4,2535.74,4,4,3,11,0,0.0,7,13,Not Enrolled
CUST02336,Dormant,78,2,777.1700000000001,3,3,2,8,0,0.0,13,4,Not Enrolled
CUST02337,New Customers,13,1,1911.28,5,2,3,10,0,0.0,21,0,Not Enrolled
CUST02338,Dormant,31,2,1594.4499999999998,4,3,3,10,1,0.0,16,0,Gold
CUST02339,Needs Attention,31,5,3093.07,4,5,4,13,2,20.0,8,0,Silver
CUST02340,Needs Attention,28,7,6261.87,4,5,5,14,3,0.0,8,1,Gold
CUST02341,New Customers,31,1,490.32,4,2,1,7,0,0.0,2,7,Not Enrolled
CUST02342,Dormant,57,2,1718.3899999999999,3,3,3,9,1,0.0,5,0,Silver
CUST02343,New Customers,24,1,1077.84,4,2,2,8,0,0.0,7,0,Silver
CUST02344,New Customers,19,1,536.58,5,2,1,8,0,0.0,2,18,Silver
CUST02345,Champions,33,5,3378.75,4,5,4,13,0,0.0,1,9,Not Enrolled
CUST02346,Needs Attention,16,3,1415.13,5,3,2,10,2,0.0,6,0,Not Enrolled
CUST02347,Dormant,92,1,1102.94,2,2,2,6,0,0.0,3,20,Not Enrolled
CUST02348,At-Risk,115,4,4886.8,2,4,5,11,0,0.0,6,33,Not Enrolled
CUST02349,Dormant,54,3,1811.6,3,3,3,9,0,0.0,9,8,Not Enrolled
CUST02350,At-Risk,132,3,3619.51,2,3,4,9,0,0.0,1,21,Not Enrolled
CUST02351,At-Risk,239,1,1592.34,1,2,3,6,0,0.0,1,56,Not Enrolled
CUST02352,Loyal Customers,8,4,2251.45,5,4,3,12,0,0.0,3,15,Not Enrolled
CUST02353,At-Risk,150,5,3152.52,1,5,4,10,1,0.0,6,24,Not Enrolled
CUST02354,New Customers,19,1,666.97,5,2,1,8,0,0.0,0,0,Not Enrolled
CUST02355,Needs Attention,9,7,3620.0899999999997,5,5,4,14,3,0.0,0,0,Not Enrolled
CUST02356,Dormant,34,2,1160.46,4,3,2,9,0,0.0,13,0,Silver
CUST02357,Needs Attention,30,8,7592.09,4,5,5,14,2,0.0,5,0,Gold
CUST02358,Needs Attention,72,3,2849.58,3,3,4,10,3,0.0,1,0,Silver
CUST02359,Loyal Customers,28,4,2631.74,4,4,4,12,0,0.0,17,2,Gold
CUST02360,Dormant,39,2,830.9399999999999,4,3,2,9,0,0.0,5,12,Not Enrolled
CUST02361,New Customers,43,1,430.86,4,2,1,7,0,0.0,2,13,Silver
CUST02362,Dormant,20,2,2072.46,5,3,3,11,0,0.0,4,12,Platinum
CUST02363,Needs Attention,20,2,2190.38,5,3,3,11,1,50.0,5,8,Not Enrolled
CUST02364,At-Risk,153,2,1091.09,1,3,2,6,1,0.0,1,31,Not Enrolled
CUST02365,Champions,9,5,4018.01,5,5,4,14,0,0.0,17,11,Not Enrolled
CUST02366,At-Risk,219,5,2837.05,1,5,4,10,0,0.0,4,34,Not Enrolled
CUST02367,Loyal Customers,70,4,2571.52,3,4,4,11,1,0.0,5,15,Platinum
CUST02368,Needs Attention,157,4,4203.85,1,4,5,10,3,25.0,2,33,Silver
CUST02369,New Customers,22,1,377.41,4,2,1,7,0,0.0,14,0,Not Enrolled
CUST02370,Dormant,21,3,1826.48,4,3,3,10,1,0.0,4,0,Not Enrolled
CUST02371,Needs Attention,44,4,2578.0099999999998,4,4,4,12,2,0.0,4,12,Silver
CUST02372,Champions,23,5,2903.5299999999997,4,5,4,13,1,0.0,15,9,Not Enrolled
CUST02373,Dormant,7,3,2811.29,5,3,4,12,1,0.0,2,0,Gold
CUST02374,Dormant,80,1,158.59,3,2,1,6,0,0.0,2,20,Not Enrolled
CUST02375,Dormant,81,1,530.02,3,2,1,6,0,0.0,2,26,Not Enrolled
CUST02376,Dormant,4,3,2320.3599999999997,5,3,3,11,0,0.0,1,0,Not Enrolled
CUST02377,Dormant,32,2,1996.9699999999998,4,3,3,10,0,0.0,9,17,Not Enrolled
CUST02378,Dormant,2,2,1141.79,5,3,2,10,0,0.0,13,0,Platinum
CUST02379,Dormant,112,1,588.32,2,2,1,5,0,0.0,11,25,Not Enrolled
CUST02380,Dormant,136,1,331.92,2,2,1,5,0,0.0,0,29,Not Enrolled
CUST02381,New Customers,4,1,798.67,5,2,2,9,1,0.0,8,8,Not Enrolled
CUST02382,At-Risk,89,7,6958.09,2,5,5,12,1,14.3,4,7,Silver
CUST02383,Needs Attention,108,4,1842.06,2,4,3,9,2,0.0,7,23,Not Enrolled
CUST02384,Needs Attention,68,3,2259.81,3,3,3,9,1,33.3,7,28,Silver
CUST02385,New Customers,27,1,873.79,4,2,2,8,0,0.0,1,5,Silver
CUST02386,Dormant,0,2,1758.17,5,3,3,11,0,0.0,7,0,Not Enrolled
CUST02387,Dormant,97,1,324.03,2,2,1,5,1,0.0,9,23,Not Enrolled
CUST02388,Dormant,49,1,2614.56,3,2,4,9,0,0.0,5,9,Silver
CUST02389,Needs Attention,125,4,1987.76,2,4,3,9,2,25.0,1,26,Not Enrolled
CUST02390,At-Risk,282,3,2336.76,1,3,3,7,0,0.0,2,60,Silver
CUST02391,Dormant,52,1,767.26,3,2,1,6,1,0.0,1,18,Not Enrolled
CUST02392,At-Risk,96,3,1858.71,2,3,3,8,0,0.0,2,20,Not Enrolled
CUST02393,Needs Attention,122,6,5816.6900000000005,2,5,5,12,2,16.7,0,29,Not Enrolled
CUST02394,Needs Attention,38,5,4632.17,4,5,5,14,2,0.0,5,5,Silver
CUST02395,Needs Attention,364,4,1428.0,1,4,2,7,4,50.0,1,60,Not Enrolled
CUST02396,Dormant,114,1,553.88,2,2,1,5,1,0.0,1,42,Not Enrolled
CUST02397,Dormant,58,1,451.68,3,2,1,6,0,0.0,12,25,Silver
CUST02398,Needs Attention,49,7,4117.02,3,5,5,13,2,14.3,4,10,Not Enrolled
CUST02399,At-Risk,276,4,2579.22,1,4,4,9,0,0.0,1,60,Not Enrolled
CUST02400,At-Risk,110,2,1017.49,2,3,2,7,0,0.0,1,11,Not Enrolled
